query,success,unique_value_count,total_key_count,raw_output,attributes_json,input_tokens,output_tokens,cost
Stater,True,1,3,"{""attributes"":[{""attribute_key"":""product_type"",""value"":""stater"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""component"",""value"":""stater"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""part"",""value"":""stater"",""key_priority"":3,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""product_type"", ""value"": ""stater"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""component"", ""value"": ""stater"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""part"", ""value"": ""stater"", ""key_priority"": 3, ""attribute_priority"": 1}]}",2456,190,$0.001513
Motor 160kw,True,2,5,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product"",""value"":""motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""power"",""value"":""160kw"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""wattage"",""value"":""160kw"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""kilowatt"",""value"":""160kw"",""key_priority"":3,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""power"", ""value"": ""160kw"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""wattage"", ""value"": ""160kw"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""kilowatt"", ""value"": ""160kw"", ""key_priority"": 3, ""attribute_priority"": 2}]}",2460,227,$0.001571
Bharat Bijlee Electric Motor,True,2,5,"{""attributes"":[{""attribute_key"":""brand"",""value"":""Bharat Bijlee"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""Bharat Bijlee"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""company"",""value"":""Bharat Bijlee"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""Electric Motor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""motor_type"",""value"":""Electric Motor"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""Bharat Bijlee"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""Bharat Bijlee"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""Bharat Bijlee"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""Electric Motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""motor_type"", ""value"": ""Electric Motor"", ""key_priority"": 2, ""attribute_priority"": 2}]}",2459,216,$0.001554
75 HP Crompton Industrial Motors,True,3,7,"{""attributes"":[{""attribute_key"":""power"",""value"":""75 HP"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""horsepower"",""value"":""75 HP"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""hp"",""value"":""75 HP"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""brand"",""value"":""Crompton"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""manufacturer"",""value"":""Crompton"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""application"",""value"":""Industrial Motors"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""type"",""value"":""Industrial Motors"",""key_priority"":2,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""power"", ""value"": ""75 HP"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""horsepower"", ""value"": ""75 HP"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""hp"", ""value"": ""75 HP"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""brand"", ""value"": ""Crompton"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""manufacturer"", ""value"": ""Crompton"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""application"", ""value"": ""Industrial Motors"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""type"", ""value"": ""Industrial Motors"", ""key_priority"": 2, ""attribute_priority"": 3}]}",2462,270,$0.001636
Double Motor Vacuum Cleaner,True,2,4,"{""attributes"":[{""attribute_key"":""feature"",""value"":""Double Motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""configuration"",""value"":""Double Motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""Vacuum Cleaner"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""application"",""value"":""Vacuum Cleaner"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""feature"", ""value"": ""Double Motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""configuration"", ""value"": ""Double Motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""Vacuum Cleaner"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""application"", ""value"": ""Vacuum Cleaner"", ""key_priority"": 2, ""attribute_priority"": 2}]}",2458,195,$0.001522
synchronous-motor,True,1,2,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""synchronous-motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""type"",""value"":""synchronous-motor"",""key_priority"":2,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""synchronous-motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""type"", ""value"": ""synchronous-motor"", ""key_priority"": 2, ""attribute_priority"": 1}]}",2457,150,$0.001453
C Beam Linear Actuator,True,2,5,"{""attributes"":[{""attribute_key"":""product_type"",""value"":""linear actuator"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""type"",""value"":""linear actuator"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""profile"",""value"":""c beam"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""series"",""value"":""c beam"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""model"",""value"":""c beam"",""key_priority"":3,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""product_type"", ""value"": ""linear actuator"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""type"", ""value"": ""linear actuator"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""profile"", ""value"": ""c beam"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""series"", ""value"": ""c beam"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""model"", ""value"": ""c beam"", ""key_priority"": 3, ""attribute_priority"": 2}]}",2459,1678,$0.003746
Siemens Make Electric Motor,True,2,5,"{""attributes"":[{""attribute_key"":""brand"",""value"":""siemens"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""siemens"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""company"",""value"":""siemens"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""electric motor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""category"",""value"":""electric motor"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""siemens"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""siemens"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""siemens"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""electric motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""category"", ""value"": ""electric motor"", ""key_priority"": 2, ""attribute_priority"": 2}]}",2458,218,$0.001556
Abb Make Electric Motor,True,2,5,"{""attributes"":[{""attribute_key"":""brand"",""value"":""abb"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""abb"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""make"",""value"":""abb"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""electric motor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""motor_type"",""value"":""electric motor"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""abb"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""abb"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""make"", ""value"": ""abb"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""electric motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""motor_type"", ""value"": ""electric motor"", ""key_priority"": 2, ""attribute_priority"": 2}]}",2458,228,$0.001571
5r/min 1.5w 50/60hz motor,True,4,7,"{""attributes"":[{""attribute_key"":""power"",""value"":""1.5w"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""wattage"",""value"":""1.5w"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""rpm"",""value"":""5r/min"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""speed"",""value"":""5r/min"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""frequency"",""value"":""50/60hz"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""hz"",""value"":""50/60hz"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":4}]}","{""attributes"": [{""attribute_key"": ""power"", ""value"": ""1.5w"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""wattage"", ""value"": ""1.5w"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""rpm"", ""value"": ""5r/min"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""speed"", ""value"": ""5r/min"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""frequency"", ""value"": ""50/60hz"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""hz"", ""value"": ""50/60hz"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 4}]}",2472,1424,$0.003372
Direct Drive Motor For Juki,True,2,5,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""Direct Drive Motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""type"",""value"":""Direct Drive Motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""compatible_brand"",""value"":""Juki"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""for_brand"",""value"":""Juki"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""application"",""value"":""Juki"",""key_priority"":3,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""Direct Drive Motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""type"", ""value"": ""Direct Drive Motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""compatible_brand"", ""value"": ""Juki"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""for_brand"", ""value"": ""Juki"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""application"", ""value"": ""Juki"", ""key_priority"": 3, ""attribute_priority"": 2}]}",2460,219,$0.001558
5hp flour mill motor,True,2,6,"{""attributes"":[{""attribute_key"":""horsepower"",""value"":""5hp"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""power"",""value"":""5hp"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""hp"",""value"":""5hp"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""application"",""value"":""flour mill motor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""use"",""value"":""flour mill motor"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""motor_type"",""value"":""flour mill motor"",""key_priority"":3,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""horsepower"", ""value"": ""5hp"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""power"", ""value"": ""5hp"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""hp"", ""value"": ""5hp"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""application"", ""value"": ""flour mill motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""use"", ""value"": ""flour mill motor"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""motor_type"", ""value"": ""flour mill motor"", ""key_priority"": 3, ""attribute_priority"": 2}]}",2460,247,$0.001600
Alternator Carbon Brush,True,2,4,"{""attributes"":[{""attribute_key"":""part_name"",""value"":""carbon brush"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product"",""value"":""carbon brush"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""application"",""value"":""alternator"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""use"",""value"":""alternator"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""part_name"", ""value"": ""carbon brush"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product"", ""value"": ""carbon brush"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""application"", ""value"": ""alternator"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""use"", ""value"": ""alternator"", ""key_priority"": 2, ""attribute_priority"": 2}]}",2458,199,$0.001527
5hp motor,True,2,4,"{""attributes"":[{""attribute_key"":""horsepower"",""value"":""5hp"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""power"",""value"":""5hp"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""hp"",""value"":""5hp"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""horsepower"", ""value"": ""5hp"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""power"", ""value"": ""5hp"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""hp"", ""value"": ""5hp"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 2}]}",2458,187,$0.001509
Vane Type Hydraulic Motor,True,2,4,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""hydraulic motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""type"",""value"":""hydraulic motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""design"",""value"":""vane type"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""mechanism"",""value"":""vane type"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""hydraulic motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""type"", ""value"": ""hydraulic motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""design"", ""value"": ""vane type"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""mechanism"", ""value"": ""vane type"", ""key_priority"": 2, ""attribute_priority"": 2}]}",2459,199,$0.001528
Crompton Industrial Motors 75 hp,True,4,8,"{""attributes"":[{""attribute_key"":""brand"",""value"":""Crompton"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""Crompton"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""application"",""value"":""Industrial"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""segment"",""value"":""Industrial"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""product_type"",""value"":""Motors"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""horsepower"",""value"":""75 hp"",""key_priority"":1,""attribute_priority"":4},{""attribute_key"":""power"",""value"":""75 hp"",""key_priority"":2,""attribute_priority"":4},{""attribute_key"":""hp"",""value"":""75 hp"",""key_priority"":3,""attribute_priority"":4}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""Crompton"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""Crompton"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""application"", ""value"": ""Industrial"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""segment"", ""value"": ""Industrial"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""product_type"", ""value"": ""Motors"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""horsepower"", ""value"": ""75 hp"", ""key_priority"": 1, ""attribute_priority"": 4}, {""attribute_key"": ""power"", ""value"": ""75 hp"", ""key_priority"": 2, ""attribute_priority"": 4}, {""attribute_key"": ""hp"", ""value"": ""75 hp"", ""key_priority"": 3, ""attribute_priority"": 4}]}",2462,300,$0.001681
11KW Kirloskar Electric Motor,True,3,7,"{""attributes"":[{""attribute_key"":""power"",""value"":""11KW"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""wattage"",""value"":""11KW"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""kilowatt"",""value"":""11KW"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""brand"",""value"":""Kirloskar"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""manufacturer"",""value"":""Kirloskar"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""product_type"",""value"":""Electric Motor"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""motor_type"",""value"":""Electric Motor"",""key_priority"":2,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""power"", ""value"": ""11KW"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""wattage"", ""value"": ""11KW"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""kilowatt"", ""value"": ""11KW"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""brand"", ""value"": ""Kirloskar"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""manufacturer"", ""value"": ""Kirloskar"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""product_type"", ""value"": ""Electric Motor"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""motor_type"", ""value"": ""Electric Motor"", ""key_priority"": 2, ""attribute_priority"": 3}]}",2463,293,$0.001671
3 phase 2 piece l&t Motor Starter,True,4,8,"```json
{""attributes"":[{""attribute_key"":""phase"",""value"":""3 phase"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""phase_type"",""value"":""3 phase"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""quantity"",""value"":""2 piece"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""pack_size"",""value"":""2 piece"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""brand"",""value"":""l&t"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""manufacturer"",""value"":""l&t"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""product_type"",""value"":""Motor Starter"",""key_priority"":1,""attribute_priority"":4},{""attribute_key"":""category"",""value"":""Motor Starter"",""key_priority"":2,""attribute_priority"":4}]}
```","{""attributes"": [{""attribute_key"": ""phase"", ""value"": ""3 phase"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""phase_type"", ""value"": ""3 phase"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""quantity"", ""value"": ""2 piece"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""pack_size"", ""value"": ""2 piece"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""brand"", ""value"": ""l&t"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""manufacturer"", ""value"": ""l&t"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""product_type"", ""value"": ""Motor Starter"", ""key_priority"": 1, ""attribute_priority"": 4}, {""attribute_key"": ""category"", ""value"": ""Motor Starter"", ""key_priority"": 2, ""attribute_priority"": 4}]}",2465,301,$0.001684
DOL STRTERS,True,1,3,"{""attributes"":[{""attribute_key"":""product_type"",""value"":""dol starters"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""starter_type"",""value"":""dol starters"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""type"",""value"":""dol starters"",""key_priority"":3,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""product_type"", ""value"": ""dol starters"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""starter_type"", ""value"": ""dol starters"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""type"", ""value"": ""dol starters"", ""key_priority"": 3, ""attribute_priority"": 1}]}",2457,176,$0.001492
ng80,True,1,3,"{""attributes"":[{""attribute_key"":""frame_size"",""value"":""ng80"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""size"",""value"":""ng80"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""frame"",""value"":""ng80"",""key_priority"":3,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""frame_size"", ""value"": ""ng80"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""size"", ""value"": ""ng80"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""frame"", ""value"": ""ng80"", ""key_priority"": 3, ""attribute_priority"": 1}]}",2457,193,$0.001518
general electric sfk01,True,2,6,"{""attributes"":[{""attribute_key"":""brand"",""value"":""general electric"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""general electric"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""company"",""value"":""general electric"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""model_number"",""value"":""sfk01"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""part_number"",""value"":""sfk01"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""mpn"",""value"":""sfk01"",""key_priority"":3,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""general electric"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""general electric"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""general electric"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""model_number"", ""value"": ""sfk01"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""part_number"", ""value"": ""sfk01"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""mpn"", ""value"": ""sfk01"", ""key_priority"": 3, ""attribute_priority"": 2}]}",2460,253,$0.001610
Heavy Duty Rotary Air Motor,True,3,6,"```json
{""attributes"":[{""attribute_key"":""application_type"",""value"":""heavy duty"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""durability"",""value"":""heavy duty"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""motion_type"",""value"":""rotary"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""mechanism"",""value"":""rotary"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""motor_type"",""value"":""air motor"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""pneumatic_motor"",""value"":""air motor"",""key_priority"":2,""attribute_priority"":3}]}
```","{""attributes"": [{""attribute_key"": ""application_type"", ""value"": ""heavy duty"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""durability"", ""value"": ""heavy duty"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""motion_type"", ""value"": ""rotary"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""mechanism"", ""value"": ""rotary"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""motor_type"", ""value"": ""air motor"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""pneumatic_motor"", ""value"": ""air motor"", ""key_priority"": 2, ""attribute_priority"": 3}]}",2459,255,$0.001612
ac motor indoor,True,2,5,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""ac motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""current_type"",""value"":""ac motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""application"",""value"":""indoor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""usage"",""value"":""indoor"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""environment"",""value"":""indoor"",""key_priority"":3,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""ac motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""current_type"", ""value"": ""ac motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""application"", ""value"": ""indoor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""usage"", ""value"": ""indoor"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""environment"", ""value"": ""indoor"", ""key_priority"": 3, ""attribute_priority"": 2}]}",2457,215,$0.001551
