query,success,unique_value_count,total_key_count,raw_output,attributes_json,input_tokens,output_tokens,cost
armature,True,1,2,"{""attributes"":[{""attribute_key"":""product_category"",""value"":""armature"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""category"",""value"":""armature"",""key_priority"":2,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""product_category"", ""value"": ""armature"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""category"", ""value"": ""armature"", ""key_priority"": 2, ""attribute_priority"": 1}]}",0,0,$0.000000
ecma-ca1010ss delta servo motor,True,2,5,"{""attributes"":[{""attribute_key"":""brand"",""value"":""delta"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""delta"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""company"",""value"":""delta"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""servo motor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""product_type"",""value"":""servo motor"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""delta"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""delta"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""delta"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""servo motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""product_type"", ""value"": ""servo motor"", ""key_priority"": 2, ""attribute_priority"": 2}]}",0,0,$0.000000
table fan motor,True,2,4,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""fan motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""fan motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""application"",""value"":""fan"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""use"",""value"":""fan"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""fan motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""fan motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""application"", ""value"": ""fan"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""use"", ""value"": ""fan"", ""key_priority"": 2, ""attribute_priority"": 2}]}",0,0,$0.000000
20W ALUMINUM HOUSING,True,2,4,"{""attributes"":[{""attribute_key"":""power"",""value"":""20 w"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""wattage"",""value"":""20 w"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""product_category"",""value"":""housing"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""category"",""value"":""housing"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""power"", ""value"": ""20 w"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""wattage"", ""value"": ""20 w"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""product_category"", ""value"": ""housing"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""category"", ""value"": ""housing"", ""key_priority"": 2, ""attribute_priority"": 2}]}",0,0,$0.000000
motor panvel,True,1,2,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 1}]}",0,0,$0.000000
40 HP  Siemens Electric Motors,True,3,8,"{""attributes"":[{""attribute_key"":""brand"",""value"":""siemens"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""siemens"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""company"",""value"":""siemens"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""power"",""value"":""40 hp"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""horsepower"",""value"":""40 hp"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""hp"",""value"":""40 hp"",""key_priority"":3,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""siemens"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""siemens"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""siemens"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""power"", ""value"": ""40 hp"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""horsepower"", ""value"": ""40 hp"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""hp"", ""value"": ""40 hp"", ""key_priority"": 3, ""attribute_priority"": 3}]}",0,0,$0.000000
hindustan package,True,1,3,"{""attributes"":[{""attribute_key"":""brand"",""value"":""hindustan"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""hindustan"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""company"",""value"":""hindustan"",""key_priority"":3,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""hindustan"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""hindustan"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""hindustan"", ""key_priority"": 3, ""attribute_priority"": 1}]}",0,0,$0.000000
Electric Sliding Gate Motor,True,1,2,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 1}]}",0,0,$0.000000
800 RPM Electric Sliding Gate Motor,True,2,5,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""speed"",""value"":""800 rpm"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""rpm"",""value"":""800 rpm"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""rated_speed"",""value"":""800 rpm"",""key_priority"":3,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""speed"", ""value"": ""800 rpm"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""rpm"", ""value"": ""800 rpm"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""rated_speed"", ""value"": ""800 rpm"", ""key_priority"": 3, ""attribute_priority"": 2}]}",0,0,$0.000000
HF-SP152 servo motor mitsubishi,True,3,8,"{""attributes"":[{""attribute_key"":""brand"",""value"":""mitsubishi"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""mitsubishi"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""company"",""value"":""mitsubishi"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""servo motor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""product_type"",""value"":""servo motor"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""model_number"",""value"":""SP152"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""part_number"",""value"":""SP152"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""model"",""value"":""SP152"",""key_priority"":3,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""mitsubishi"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""mitsubishi"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""mitsubishi"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""servo motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""product_type"", ""value"": ""servo motor"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""model_number"", ""value"": ""SP152"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""part_number"", ""value"": ""SP152"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""model"", ""value"": ""SP152"", ""key_priority"": 3, ""attribute_priority"": 3}]}",0,0,$0.000000
1000 RPM Electric Sliding Gate Motor,True,2,5,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""speed"",""value"":""1000 rpm"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""rpm"",""value"":""1000 rpm"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""rated_speed"",""value"":""1000 rpm"",""key_priority"":3,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""speed"", ""value"": ""1000 rpm"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""rpm"", ""value"": ""1000 rpm"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""rated_speed"", ""value"": ""1000 rpm"", ""key_priority"": 3, ""attribute_priority"": 2}]}",0,0,$0.000000
Gear and Vane Motors,True,2,5,"{""attributes"":[{""attribute_key"":""brand"",""value"":""ge"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""ge"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""company"",""value"":""ge"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""ge"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""ge"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""ge"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 2}]}",0,0,$0.000000
high power mini dc water motors project,True,2,4,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""current_type"",""value"":""dc"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""supply_type"",""value"":""dc"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""current_type"", ""value"": ""dc"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""supply_type"", ""value"": ""dc"", ""key_priority"": 2, ""attribute_priority"": 2}]}",0,0,$0.000000
high power mini dc water motors for project near badlapur,True,2,4,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""current_type"",""value"":""dc"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""supply_type"",""value"":""dc"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""current_type"", ""value"": ""dc"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""supply_type"", ""value"": ""dc"", ""key_priority"": 2, ""attribute_priority"": 2}]}",0,0,$0.000000
775 dc motor bihpuri,True,2,4,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""dc motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""dc motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""current_type"",""value"":""dc"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""supply_type"",""value"":""dc"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""dc motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""dc motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""current_type"", ""value"": ""dc"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""supply_type"", ""value"": ""dc"", ""key_priority"": 2, ""attribute_priority"": 2}]}",0,0,$0.000000
775 dc motor near agra bichpuri,True,2,4,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""dc motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""dc motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""current_type"",""value"":""dc"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""supply_type"",""value"":""dc"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""dc motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""dc motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""current_type"", ""value"": ""dc"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""supply_type"", ""value"": ""dc"", ""key_priority"": 2, ""attribute_priority"": 2}]}",0,0,$0.000000
24v dc coffee machine motor,True,3,6,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""voltage"",""value"":""24v"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""supply_voltage"",""value"":""24v"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""current_type"",""value"":""dc"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""supply_type"",""value"":""dc"",""key_priority"":2,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""voltage"", ""value"": ""24v"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""supply_voltage"", ""value"": ""24v"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""current_type"", ""value"": ""dc"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""supply_type"", ""value"": ""dc"", ""key_priority"": 2, ""attribute_priority"": 3}]}",0,0,$0.000000
Crompton Geared Motor,True,2,5,"{""attributes"":[{""attribute_key"":""brand"",""value"":""crompton"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""crompton"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""company"",""value"":""crompton"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""gear motor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""product_type"",""value"":""gear motor"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""crompton"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""crompton"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""crompton"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""gear motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""product_type"", ""value"": ""gear motor"", ""key_priority"": 2, ""attribute_priority"": 2}]}",0,0,$0.000000
l&t three phase motor starter,True,4,9,"{""attributes"":[{""attribute_key"":""brand"",""value"":""l&t"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""l&t"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""company"",""value"":""l&t"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""phase"",""value"":""three phase"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""supply_phase"",""value"":""three phase"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""application"",""value"":""starter"",""key_priority"":1,""attribute_priority"":4},{""attribute_key"":""use"",""value"":""starter"",""key_priority"":2,""attribute_priority"":4}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""l&t"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""l&t"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""l&t"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""phase"", ""value"": ""three phase"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""supply_phase"", ""value"": ""three phase"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""application"", ""value"": ""starter"", ""key_priority"": 1, ""attribute_priority"": 4}, {""attribute_key"": ""use"", ""value"": ""starter"", ""key_priority"": 2, ""attribute_priority"": 4}]}",0,0,$0.000000
Servo Motor & Variac Motor,True,2,4,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""servo motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""servo motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""ac motor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""product_type"",""value"":""ac motor"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""servo motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""servo motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""ac motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""product_type"", ""value"": ""ac motor"", ""key_priority"": 2, ""attribute_priority"": 2}]}",0,0,$0.000000
Siemens Electric Motors 40 Hp,True,3,8,"{""attributes"":[{""attribute_key"":""brand"",""value"":""siemens"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""siemens"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""company"",""value"":""siemens"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""power"",""value"":""40 hp"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""horsepower"",""value"":""40 hp"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""hp"",""value"":""40 hp"",""key_priority"":3,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""siemens"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""siemens"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""siemens"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""power"", ""value"": ""40 hp"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""horsepower"", ""value"": ""40 hp"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""hp"", ""value"": ""40 hp"", ""key_priority"": 3, ""attribute_priority"": 3}]}",0,0,$0.000000
3 phase motor starter without oil automatic,True,3,6,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""phase"",""value"":""three phase"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""supply_phase"",""value"":""three phase"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""application"",""value"":""starter"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""use"",""value"":""starter"",""key_priority"":2,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""phase"", ""value"": ""three phase"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""supply_phase"", ""value"": ""three phase"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""application"", ""value"": ""starter"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""use"", ""value"": ""starter"", ""key_priority"": 2, ""attribute_priority"": 3}]}",0,0,$0.000000
3 phase motor starter near jodhpur without oilautomatic,True,3,6,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""phase"",""value"":""three phase"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""supply_phase"",""value"":""three phase"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""application"",""value"":""starter"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""use"",""value"":""starter"",""key_priority"":2,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""phase"", ""value"": ""three phase"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""supply_phase"", ""value"": ""three phase"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""application"", ""value"": ""starter"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""use"", ""value"": ""starter"", ""key_priority"": 2, ""attribute_priority"": 3}]}",0,0,$0.000000
HP400 Siemens Motor,True,3,8,"{""attributes"":[{""attribute_key"":""brand"",""value"":""siemens"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""siemens"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""company"",""value"":""siemens"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""model_number"",""value"":""HP400"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""part_number"",""value"":""HP400"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""model"",""value"":""HP400"",""key_priority"":3,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""siemens"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""siemens"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""siemens"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""model_number"", ""value"": ""HP400"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""part_number"", ""value"": ""HP400"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""model"", ""value"": ""HP400"", ""key_priority"": 3, ""attribute_priority"": 3}]}",0,0,$0.000000
Flange Motors,True,1,2,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 1}]}",0,0,$0.000000
