query,success,unique_value_count,total_key_count,raw_output,attributes_json,input_tokens,output_tokens,cost
12 Inch 3000W Scooter Brushless DC Wheel Hub Motor Controller,True,6,15,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""brushless dc"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""brushless_dc"",""value"":""brushless dc"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""power"",""value"":""3000w"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""wattage"",""value"":""3000w"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""w"",""value"":""3000w"",""key_priority"":3,""attribute_priority"":2},{""attribute_key"":""size"",""value"":""12 inch"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""diameter"",""value"":""12 inch"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""inches"",""value"":""12 inch"",""key_priority"":3,""attribute_priority"":3},{""attribute_key"":""application"",""value"":""scooter"",""key_priority"":1,""attribute_priority"":4},{""attribute_key"":""use"",""value"":""scooter"",""key_priority"":2,""attribute_priority"":4},{""attribute_key"":""controller"",""value"":""controller"",""key_priority"":1,""attribute_priority"":5},{""attribute_key"":""control_unit"",""value"":""controller"",""key_priority"":2,""attribute_priority"":5},{""attribute_key"":""hub_motor"",""value"":""wheel hub motor"",""key_priority"":1,""attribute_priority"":6},{""attribute_key"":""wheel_hub"",""value"":""wheel hub motor"",""key_priority"":2,""attribute_priority"":6},{""attribute_key"":""hub_type"",""value"":""wheel hub motor"",""key_priority"":3,""attribute_priority"":6}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""brushless dc"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""brushless_dc"", ""value"": ""brushless dc"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""power"", ""value"": ""3000w"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""wattage"", ""value"": ""3000w"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""w"", ""value"": ""3000w"", ""key_priority"": 3, ""attribute_priority"": 2}, {""attribute_key"": ""size"", ""value"": ""12 inch"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""diameter"", ""value"": ""12 inch"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""inches"", ""value"": ""12 inch"", ""key_priority"": 3, ""attribute_priority"": 3}, {""attribute_key"": ""application"", ""value"": ""scooter"", ""key_priority"": 1, ""attribute_priority"": 4}, {""attribute_key"": ""use"", ""value"": ""scooter"", ""key_priority"": 2, ""attribute_priority"": 4}, {""attribute_key"": ""controller"", ""value"": ""controller"", ""key_priority"": 1, ""attribute_priority"": 5}, {""attribute_key"": ""control_unit"", ""value"": ""controller"", ""key_priority"": 2, ""attribute_priority"": 5}, {""attribute_key"": ""hub_motor"", ""value"": ""wheel hub motor"", ""key_priority"": 1, ""attribute_priority"": 6}, {""attribute_key"": ""wheel_hub"", ""value"": ""wheel hub motor"", ""key_priority"": 2, ""attribute_priority"": 6}, {""attribute_key"": ""hub_type"", ""value"": ""wheel hub motor"", ""key_priority"": 3, ""attribute_priority"": 6}]}",2232,866,$0.002415
helical geared motor 2hp,True,3,5,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""geared motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""gear_type"",""value"":""helical"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""horsepower"",""value"":""2 hp"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""power"",""value"":""2 hp"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""hp"",""value"":""2 hp"",""key_priority"":3,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""geared motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""gear_type"", ""value"": ""helical"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""horsepower"", ""value"": ""2 hp"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""power"", ""value"": ""2 hp"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""hp"", ""value"": ""2 hp"", ""key_priority"": 3, ""attribute_priority"": 3}]}",2219,5790,$0.009794
helical geared motor 2hp near hyderabad,True,3,6,"```json
{
  ""attributes"": [
    {
      ""attribute_key"": ""motor_type"",
      ""value"": ""helical geared motor"",
      ""key_priority"": 1,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""geared_motor"",
      ""value"": ""helical geared motor"",
      ""key_priority"": 2,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""power"",
      ""value"": ""2hp"",
      ""key_priority"": 1,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""horsepower"",
      ""value"": ""2hp"",
      ""key_priority"": 2,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""location"",
      ""value"": ""near hyderabad"",
      ""key_priority"": 1,
      ""attribute_priority"": 3
    },
    {
      ""attribute_key"": ""region"",
      ""value"": ""near hyderabad"",
      ""key_priority"": 2,
      ""attribute_priority"": 3
    }
  ]
}
```","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""helical geared motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""geared_motor"", ""value"": ""helical geared motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""power"", ""value"": ""2hp"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""horsepower"", ""value"": ""2hp"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""location"", ""value"": ""near hyderabad"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""region"", ""value"": ""near hyderabad"", ""key_priority"": 2, ""attribute_priority"": 3}]}",2226,240,$0.001473
deep electricals vibrator motor,True,2,5,"```json
{
  ""attributes"": [
    {
      ""attribute_key"": ""brand"",
      ""value"": ""deep electricals"",
      ""key_priority"": 1,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""manufacturer"",
      ""value"": ""deep electricals"",
      ""key_priority"": 2,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""company"",
      ""value"": ""deep electricals"",
      ""key_priority"": 3,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""motor_type"",
      ""value"": ""vibrator motor"",
      ""key_priority"": 1,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""application"",
      ""value"": ""vibrator motor"",
      ""key_priority"": 2,
      ""attribute_priority"": 2
    }
  ]
}
```","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""deep electricals"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""deep electricals"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""deep electricals"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""vibrator motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""application"", ""value"": ""vibrator motor"", ""key_priority"": 2, ""attribute_priority"": 2}]}",2221,200,$0.001410
Single Phase Digital Motor Starter,False,0,0,,,2218,3000,$0.005609
motor starter spark,True,2,4,"```json
{
  ""attributes"": [
    {
      ""attribute_key"": ""product_type"",
      ""value"": ""motor starter"",
      ""key_priority"": 1,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""starter_type"",
      ""value"": ""motor starter"",
      ""key_priority"": 2,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""feature"",
      ""value"": ""spark"",
      ""key_priority"": 1,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""characteristic"",
      ""value"": ""spark"",
      ""key_priority"": 2,
      ""attribute_priority"": 2
    }
  ]
}
```","{""attributes"": [{""attribute_key"": ""product_type"", ""value"": ""motor starter"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""starter_type"", ""value"": ""motor starter"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""feature"", ""value"": ""spark"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""characteristic"", ""value"": ""spark"", ""key_priority"": 2, ""attribute_priority"": 2}]}",2219,159,$0.001348
Copper Carbon Brush For Slipring Motor,True,3,5,"```json
{
  ""attributes"": [
    {
      ""attribute_key"": ""material"",
      ""value"": ""copper"",
      ""key_priority"": 1,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""component"",
      ""value"": ""carbon brush"",
      ""key_priority"": 1,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""brush_type"",
      ""value"": ""carbon brush"",
      ""key_priority"": 2,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""application"",
      ""value"": ""slipring motor"",
      ""key_priority"": 1,
      ""attribute_priority"": 3
    },
    {
      ""attribute_key"": ""use"",
      ""value"": ""slipring motor"",
      ""key_priority"": 2,
      ""attribute_priority"": 3
    }
  ]
}
```","{""attributes"": [{""attribute_key"": ""material"", ""value"": ""copper"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""component"", ""value"": ""carbon brush"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""brush_type"", ""value"": ""carbon brush"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""application"", ""value"": ""slipring motor"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""use"", ""value"": ""slipring motor"", ""key_priority"": 2, ""attribute_priority"": 3}]}",2223,199,$0.001410
750 rpm 1 0.18 kw marathon electric motor,True,4,9,"```json
{
  ""attributes"": [
    {
      ""attribute_key"": ""rpm"",
      ""value"": ""750 rpm"",
      ""key_priority"": 1,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""speed"",
      ""value"": ""750 rpm"",
      ""key_priority"": 2,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""power"",
      ""value"": ""0.18 kw"",
      ""key_priority"": 1,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""wattage"",
      ""value"": ""0.18 kw"",
      ""key_priority"": 2,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""kilowatt"",
      ""value"": ""0.18 kw"",
      ""key_priority"": 3,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""brand"",
      ""value"": ""marathon electric"",
      ""key_priority"": 1,
      ""attribute_priority"": 3
    },
    {
      ""attribute_key"": ""manufacturer"",
      ""value"": ""marathon electric"",
      ""key_priority"": 2,
      ""attribute_priority"": 3
    },
    {
      ""attribute_key"": ""company"",
      ""value"": ""marathon electric"",
      ""key_priority"": 3,
      ""attribute_priority"": 3
    },
    {
      ""attribute_key"": ""motor_type"",
      ""value"": ""motor"",
      ""key_priority"": 1,
      ""attribute_priority"": 4
    }
  ]
}
```","{""attributes"": [{""attribute_key"": ""rpm"", ""value"": ""750 rpm"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""speed"", ""value"": ""750 rpm"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""power"", ""value"": ""0.18 kw"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""wattage"", ""value"": ""0.18 kw"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""kilowatt"", ""value"": ""0.18 kw"", ""key_priority"": 3, ""attribute_priority"": 2}, {""attribute_key"": ""brand"", ""value"": ""marathon electric"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""manufacturer"", ""value"": ""marathon electric"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""company"", ""value"": ""marathon electric"", ""key_priority"": 3, ""attribute_priority"": 3}, {""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 4}]}",2232,358,$0.001653
Moving Magnetic Linear Motor,True,3,6,"```json
{
  ""attributes"": [
    {
      ""attribute_key"": ""motor_type"",
      ""value"": ""Moving Magnetic Linear Motor"",
      ""key_priority"": 1,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""linear_motor"",
      ""value"": ""Moving Magnetic Linear Motor"",
      ""key_priority"": 2,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""mm_motor"",
      ""value"": ""Moving Magnetic Linear Motor"",
      ""key_priority"": 3,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""technology"",
      ""value"": ""magnetic"",
      ""key_priority"": 1,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""motion_type"",
      ""value"": ""linear"",
      ""key_priority"": 1,
      ""attribute_priority"": 3
    },
    {
      ""attribute_key"": ""type"",
      ""value"": ""linear"",
      ""key_priority"": 2,
      ""attribute_priority"": 3
    }
  ]
}
```","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""Moving Magnetic Linear Motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""linear_motor"", ""value"": ""Moving Magnetic Linear Motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""mm_motor"", ""value"": ""Moving Magnetic Linear Motor"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""technology"", ""value"": ""magnetic"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""motion_type"", ""value"": ""linear"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""type"", ""value"": ""linear"", ""key_priority"": 2, ""attribute_priority"": 3}]}",2220,238,$0.001467
Abb Used Ac Motors,True,3,7,"```json
{
  ""attributes"": [
    {
      ""attribute_key"": ""brand"",
      ""value"": ""abb"",
      ""key_priority"": 1,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""manufacturer"",
      ""value"": ""abb"",
      ""key_priority"": 2,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""company"",
      ""value"": ""abb"",
      ""key_priority"": 3,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""condition"",
      ""value"": ""used"",
      ""key_priority"": 1,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""status"",
      ""value"": ""used"",
      ""key_priority"": 2,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""motor_type"",
      ""value"": ""ac motor"",
      ""key_priority"": 1,
      ""attribute_priority"": 3
    },
    {
      ""attribute_key"": ""ac_motor"",
      ""value"": ""ac motor"",
      ""key_priority"": 2,
      ""attribute_priority"": 3
    }
  ]
}
```","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""abb"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""abb"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""abb"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""condition"", ""value"": ""used"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""status"", ""value"": ""used"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""motor_type"", ""value"": ""ac motor"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""ac_motor"", ""value"": ""ac motor"", ""key_priority"": 2, ""attribute_priority"": 3}]}",2220,263,$0.001505
5 In 1 Magic Brush,False,0,0,,,2219,4095,$0.007252
Bonfiglioli A Series Gear Motor,True,3,8,"{""attributes"":[{""attribute_key"":""brand"",""value"":""bonfiglioli"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""bonfiglioli"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""company"",""value"":""bonfiglioli"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""series"",""value"":""a series"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""model_series"",""value"":""a series"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""motor_type"",""value"":""gear motor"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""gear_motor"",""value"":""gear motor"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""gear_motor_type"",""value"":""gear motor"",""key_priority"":3,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""bonfiglioli"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""bonfiglioli"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""bonfiglioli"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""series"", ""value"": ""a series"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""model_series"", ""value"": ""a series"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""motor_type"", ""value"": ""gear motor"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""gear_motor"", ""value"": ""gear motor"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""gear_motor_type"", ""value"": ""gear motor"", ""key_priority"": 3, ""attribute_priority"": 3}]}",2221,694,$0.002151
Industrial Electric Motor,True,1,3,"```json
{
  ""attributes"": [
    {
      ""attribute_key"": ""motor_type"",
      ""value"": ""industrial electric motor"",
      ""key_priority"": 1,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""type"",
      ""value"": ""industrial electric motor"",
      ""key_priority"": 2,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""category"",
      ""value"": ""industrial electric motor"",
      ""key_priority"": 3,
      ""attribute_priority"": 1
    }
  ]
}
```","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""industrial electric motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""type"", ""value"": ""industrial electric motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""category"", ""value"": ""industrial electric motor"", ""key_priority"": 3, ""attribute_priority"": 1}]}",2219,129,$0.001303
High Speed Motor,True,2,4,"```json
{
  ""attributes"": [
    {
      ""attribute_key"": ""motor_type"",
      ""value"": ""high speed motor"",
      ""key_priority"": 1,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""speed_type"",
      ""value"": ""high speed motor"",
      ""key_priority"": 2,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""feature"",
      ""value"": ""high speed"",
      ""key_priority"": 1,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""speed_characteristic"",
      ""value"": ""high speed"",
      ""key_priority"": 2,
      ""attribute_priority"": 2
    }
  ]
}
```","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""high speed motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""speed_type"", ""value"": ""high speed motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""feature"", ""value"": ""high speed"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""speed_characteristic"", ""value"": ""high speed"", ""key_priority"": 2, ""attribute_priority"": 2}]}",2219,164,$0.001355
7.5 kw 10 hp havells induction motor,True,4,9,"```json
{
  ""attributes"": [
    {
      ""attribute_key"": ""power"",
      ""value"": ""7.5 kw"",
      ""key_priority"": 1,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""wattage"",
      ""value"": ""7.5 kw"",
      ""key_priority"": 2,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""horsepower"",
      ""value"": ""10 hp"",
      ""key_priority"": 1,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""power_hp"",
      ""value"": ""10 hp"",
      ""key_priority"": 2,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""brand"",
      ""value"": ""havells"",
      ""key_priority"": 1,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"":""manufacturer"",
      ""value"":""havells"",
      ""key_priority"":2,
      ""attribute_priority"":2
    },
    {
      ""attribute_key"":""company"",
      ""value"":""havells"",
      ""key_priority"":3,
      ""attribute_priority"":2
    },
    {
      ""attribute_key"":""motor_type"",
      ""value"":""induction motor"",
      ""key_priority"":1,
      ""attribute_priority"":3
    },
    {
      ""attribute_key"":""motor"",
      ""value"":""induction motor"",
      ""key_priority"":2,
      ""attribute_priority"":3
    }
  ]
}
```","{""attributes"": [{""attribute_key"": ""power"", ""value"": ""7.5 kw"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""wattage"", ""value"": ""7.5 kw"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""horsepower"", ""value"": ""10 hp"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""power_hp"", ""value"": ""10 hp"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""brand"", ""value"": ""havells"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""manufacturer"", ""value"": ""havells"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""company"", ""value"": ""havells"", ""key_priority"": 3, ""attribute_priority"": 2}, {""attribute_key"": ""motor_type"", ""value"": ""induction motor"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""motor"", ""value"": ""induction motor"", ""key_priority"": 2, ""attribute_priority"": 3}]}",2229,338,$0.001622
Industrial%20Motors,True,2,4,"```json
{""attributes"": [{""attribute_key"":""category"",""value"":""industrial motors"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""type"",""value"":""industrial motors"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""application"",""value"":""industrial"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""use"",""value"":""industrial"",""key_priority"":2,""attribute_priority"":2}]}
```","{""attributes"": [{""attribute_key"": ""category"", ""value"": ""industrial motors"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""type"", ""value"": ""industrial motors"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""application"", ""value"": ""industrial"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""use"", ""value"": ""industrial"", ""key_priority"": 2, ""attribute_priority"": 2}]}",2222,92,$0.001249
Industrial%20Electric Motor,True,2,2,"{""attributes"":[{""attribute_key"":""application"",""value"":""industrial"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""electric motor"",""key_priority"":1,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""application"", ""value"": ""industrial"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""electric motor"", ""key_priority"": 1, ""attribute_priority"": 2}]}",2218,1984,$0.004085
SIMOTICS 1FK7 1FK7043-4CH7 MOTER 1.2kW,True,5,12,"{""attributes"":[{""attribute_key"":""brand"",""value"":""SIMOTICS"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""SIMOTICS"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""company"",""value"":""SIMOTICS"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""model"",""value"":""1FK7"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""model_number"",""value"":""1FK7"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""submodel"",""value"":""1FK7043-4CH7"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""model_code"",""value"":""1FK7043-4CH7"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""motor_type"",""value"":""MOTER"",""key_priority"":1,""attribute_priority"":4},{""attribute_key"":""motor"",""value"":""MOTER"",""key_priority"":2,""attribute_priority"":4},{""attribute_key"":""power"",""value"":""1.2kW"",""key_priority"":1,""attribute_priority"":5},{""attribute_key"":""wattage"",""value"":""1.2kW"",""key_priority"":2,""attribute_priority"":5},{""attribute_key"":""kilowatt"",""value"":""1.2kW"",""key_priority"":3,""attribute_priority"":5}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""SIMOTICS"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""SIMOTICS"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""SIMOTICS"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""model"", ""value"": ""1FK7"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""model_number"", ""value"": ""1FK7"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""submodel"", ""value"": ""1FK7043-4CH7"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""model_code"", ""value"": ""1FK7043-4CH7"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""motor_type"", ""value"": ""MOTER"", ""key_priority"": 1, ""attribute_priority"": 4}, {""attribute_key"": ""motor"", ""value"": ""MOTER"", ""key_priority"": 2, ""attribute_priority"": 4}, {""attribute_key"": ""power"", ""value"": ""1.2kW"", ""key_priority"": 1, ""attribute_priority"": 5}, {""attribute_key"": ""wattage"", ""value"": ""1.2kW"", ""key_priority"": 2, ""attribute_priority"": 5}, {""attribute_key"": ""kilowatt"", ""value"": ""1.2kW"", ""key_priority"": 3, ""attribute_priority"": 5}]}",2238,2420,$0.004749
electric motorized actuator,True,3,6,"{""attributes"":[{""attribute_key"":""application"",""value"":""actuator"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""use"",""value"":""actuator"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""feature"",""value"":""electric"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""electric_type"",""value"":""electric"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""feature"",""value"":""motorized"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""motorized_type"",""value"":""motorized"",""key_priority"":2,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""application"", ""value"": ""actuator"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""use"", ""value"": ""actuator"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""feature"", ""value"": ""electric"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""electric_type"", ""value"": ""electric"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""feature"", ""value"": ""motorized"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""motorized_type"", ""value"": ""motorized"", ""key_priority"": 2, ""attribute_priority"": 3}]}",2217,5092,$0.008747
